,county,up18_fiber,up18_cable,up18_DSL,up18_total,down14_fiber,down14_cable,down14_DSL,down14_total,up15_fiber,up15_cable,up15_DSL,up15_total,down15_fiber,down15_cable,down15_DSL,down15_total,up16_fiber,up16_cable,up16_DSL,up16_total,down16_fiber,down16_cable,down16_DSL,down16_total,up17_fiber,up17_cable,up17_DSL,up17_total,down17_fiber,down17_cable,down17_DSL,down17_total,2018_FIBER_YES,state_code,POP10,num_blocks,StateAbbr,countystate,Q3 2018 Price
701,27037,8.0,6.0,13.0,32.0,8.0,8.0,18.0,38.0,5.0,8.0,18.0,35.0,4.0,6.0,13.0,26.0,5.0,7.0,16.0,32.0,6.0,4.0,16.0,31.0,7.0,6.0,14.0,31.0,8.0,5.0,13.0,31.0,1,27,398264.0,6591,MN,27037,290395.0
702,27039,3.0,4.0,7.0,16.0,2.0,2.0,6.0,13.0,2.0,2.0,8.0,16.0,3.0,2.0,7.0,14.0,2.0,2.0,7.0,15.0,2.0,3.0,7.0,15.0,2.0,4.0,7.0,17.0,3.0,4.0,7.0,16.0,1,27,20087.0,1613,MN,27039,180398.0
703,27041,4.0,3.0,10.0,21.0,5.0,1.0,11.0,19.0,4.0,1.0,10.0,17.0,4.0,1.0,11.0,18.0,4.0,1.0,11.0,18.0,4.0,2.0,12.0,21.0,4.0,3.0,10.0,19.0,4.0,3.0,11.0,21.0,1,27,35988.0,2344,MN,27041,212412.0
704,27043,4.0,3.0,5.0,15.0,3.0,2.0,7.0,15.0,3.0,2.0,7.0,15.0,3.0,2.0,5.0,12.0,3.0,2.0,6.0,14.0,3.0,2.0,6.0,14.0,3.0,3.0,5.0,14.0,4.0,3.0,5.0,15.0,1,27,14535.0,2508,MN,27043,93173.0
705,27045,4.0,3.0,14.0,24.0,1.0,2.0,12.0,19.0,1.0,3.0,12.0,20.0,1.0,2.0,13.0,19.0,2.0,2.0,14.0,23.0,3.0,2.0,12.0,21.0,3.0,3.0,11.0,22.0,4.0,3.0,12.0,22.0,1,27,20758.0,2437,MN,27045,159740.0
706,27047,5.0,4.0,11.0,22.0,3.0,1.0,17.0,23.0,3.0,1.0,14.0,20.0,4.0,1.0,13.0,19.0,4.0,1.0,13.0,20.0,4.0,2.0,13.0,21.0,4.0,3.0,11.0,20.0,5.0,4.0,11.0,22.0,1,27,31249.0,3299,MN,27047,113208.0
707,27049,5.0,4.0,13.0,25.0,2.0,5.0,15.0,25.0,2.0,6.0,16.0,27.0,3.0,4.0,14.0,23.0,3.0,4.0,15.0,25.0,4.0,3.0,14.0,24.0,4.0,4.0,13.0,25.0,5.0,4.0,13.0,25.0,1,27,45915.0,2435,MN,27049,206165.0
708,27051,4.0,0.0,8.0,14.0,3.0,0.0,6.0,10.0,3.0,0.0,6.0,11.0,3.0,0.0,6.0,11.0,4.0,0.0,8.0,14.0,4.0,0.0,8.0,14.0,4.0,0.0,7.0,12.0,4.0,0.0,9.0,15.0,1,27,6016.0,1215,MN,27051,112992.0
709,27053,6.0,5.0,16.0,32.0,6.0,6.0,20.0,38.0,3.0,6.0,17.0,31.0,3.0,6.0,16.0,29.0,4.0,5.0,18.0,33.0,4.0,3.0,18.0,30.0,6.0,6.0,16.0,34.0,6.0,6.0,16.0,33.0,1,27,1152400.0,19024,MN,27053,300111.0
710,27055,3.0,3.0,6.0,14.0,2.0,2.0,6.0,12.0,2.0,2.0,7.0,13.0,2.0,2.0,5.0,12.0,2.0,2.0,5.0,11.0,2.0,2.0,4.0,10.0,2.0,3.0,5.0,13.0,3.0,3.0,5.0,13.0,1,27,18878.0,1313,MN,27055,175144.0
711,27057,4.0,2.0,8.0,14.0,4.0,2.0,10.0,17.0,4.0,2.0,9.0,15.0,4.0,2.0,9.0,15.0,4.0,2.0,8.0,14.0,4.0,2.0,7.0,13.0,4.0,2.0,7.0,13.0,4.0,2.0,6.0,12.0,1,27,20232.0,2295,MN,27057,196794.0
712,27059,3.0,2.0,10.0,17.0,0.0,3.0,10.0,15.0,0.0,3.0,8.0,13.0,1.0,3.0,8.0,13.0,1.0,3.0,8.0,13.0,3.0,1.0,8.0,13.0,3.0,1.0,8.0,13.0,2.0,2.0,9.0,14.0,1,27,35073.0,1174,MN,27059,188757.0
713,27061,3.0,4.0,14.0,21.0,2.0,3.0,13.0,19.0,1.0,3.0,12.0,16.0,1.0,2.0,13.0,16.0,2.0,2.0,14.0,18.0,3.0,2.0,14.0,19.0,3.0,3.0,14.0,20.0,3.0,4.0,14.0,21.0,1,27,38023.0,3558,MN,27061,168142.0
714,27063,3.0,3.0,9.0,22.0,2.0,1.0,9.0,18.0,2.0,1.0,9.0,18.0,2.0,1.0,8.0,17.0,2.0,1.0,8.0,18.0,2.0,1.0,7.0,18.0,2.0,1.0,9.0,20.0,2.0,3.0,8.0,20.0,1,27,10266.0,1588,MN,27063,122902.0
715,27065,2.0,2.0,5.0,10.0,0.0,3.0,8.0,13.0,0.0,3.0,8.0,12.0,0.0,2.0,7.0,9.0,0.0,2.0,8.0,10.0,1.0,1.0,7.0,9.0,1.0,2.0,7.0,10.0,2.0,2.0,5.0,9.0,1,27,11866.0,477,MN,27065,158555.0
716,27067,0.0,3.0,13.0,22.0,0.0,2.0,14.0,20.0,0.0,2.0,12.0,20.0,0.0,2.0,12.0,19.0,0.0,2.0,13.0,20.0,0.0,2.0,12.0,19.0,0.0,3.0,11.0,19.0,0.0,3.0,14.0,23.0,0,27,42239.0,3138,MN,27067,179883.0
717,27069,2.0,0.0,4.0,8.0,2.0,0.0,5.0,9.0,2.0,0.0,3.0,7.0,2.0,0.0,4.0,8.0,2.0,0.0,4.0,9.0,2.0,0.0,4.0,9.0,2.0,0.0,4.0,8.0,2.0,0.0,4.0,8.0,1,27,3718.0,700,MN,27069,77339.0
718,27071,1.0,1.0,8.0,11.0,1.0,3.0,8.0,14.0,1.0,3.0,7.0,12.0,1.0,3.0,9.0,14.0,1.0,3.0,8.0,13.0,1.0,1.0,8.0,11.0,1.0,1.0,8.0,11.0,1.0,1.0,8.0,11.0,1,27,11915.0,938,MN,27071,116654.0
719,27073,2.0,3.0,4.0,12.0,1.0,2.0,6.0,12.0,1.0,2.0,6.0,12.0,1.0,2.0,5.0,11.0,1.0,2.0,5.0,12.0,2.0,2.0,4.0,12.0,1.0,3.0,4.0,11.0,2.0,3.0,4.0,13.0,1,27,7259.0,1785,MN,27073,87356.0
720,27075,1.0,4.0,7.0,13.0,2.0,2.0,8.0,13.0,1.0,2.0,7.0,11.0,2.0,2.0,7.0,12.0,1.0,2.0,7.0,11.0,2.0,1.0,6.0,10.0,1.0,2.0,7.0,11.0,1.0,4.0,6.0,12.0,1,27,9871.0,695,MN,27075,178590.0
721,27077,3.0,1.0,3.0,8.0,1.0,1.0,4.0,8.0,2.0,1.0,4.0,8.0,2.0,1.0,3.0,7.0,2.0,1.0,4.0,9.0,2.0,1.0,3.0,8.0,2.0,1.0,3.0,7.0,2.0,1.0,3.0,7.0,1,27,3579.0,455,MN,27077,138305.0
722,27079,4.0,4.0,11.0,24.0,4.0,3.0,12.0,24.0,3.0,4.0,11.0,23.0,3.0,4.0,12.0,23.0,3.0,3.0,12.0,23.0,3.0,3.0,11.0,21.0,3.0,4.0,10.0,21.0,4.0,4.0,10.0,23.0,1,27,27554.0,1875,MN,27079,205411.0
723,27081,2.0,2.0,6.0,14.0,2.0,1.0,6.0,13.0,2.0,1.0,5.0,12.0,2.0,1.0,5.0,11.0,2.0,1.0,4.0,11.0,2.0,1.0,5.0,12.0,1.0,2.0,3.0,9.0,2.0,2.0,4.0,12.0,1,27,5866.0,1427,MN,27081,102652.0
724,27083,2.0,3.0,8.0,18.0,1.0,2.0,10.0,16.0,1.0,2.0,9.0,15.0,1.0,2.0,9.0,14.0,1.0,2.0,10.0,17.0,1.0,2.0,7.0,15.0,1.0,3.0,8.0,16.0,1.0,3.0,8.0,16.0,1,27,25808.0,2240,MN,27083,146383.0
725,27085,3.0,3.0,9.0,20.0,0.0,2.0,10.0,15.0,0.0,2.0,9.0,15.0,1.0,2.0,8.0,14.0,2.0,2.0,8.0,17.0,2.0,2.0,8.0,17.0,2.0,3.0,8.0,17.0,3.0,3.0,9.0,20.0,1,27,36644.0,2583,MN,27085,162002.0
726,27087,2.0,1.0,6.0,9.0,2.0,1.0,5.0,8.0,2.0,1.0,5.0,8.0,2.0,1.0,5.0,8.0,2.0,1.0,5.0,8.0,2.0,1.0,5.0,8.0,2.0,1.0,5.0,8.0,2.0,1.0,5.0,8.0,1,27,3879.0,530,MN,27087,104806.0
727,27089,3.0,3.0,6.0,14.0,3.0,3.0,10.0,18.0,3.0,3.0,8.0,16.0,3.0,2.0,5.0,12.0,3.0,2.0,5.0,13.0,3.0,2.0,5.0,13.0,3.0,2.0,5.0,12.0,3.0,3.0,6.0,14.0,1,27,8372.0,1276,MN,27089,112561.0
728,27091,2.0,2.0,10.0,18.0,1.0,3.0,12.0,21.0,1.0,3.0,13.0,22.0,1.0,3.0,11.0,20.0,2.0,3.0,12.0,23.0,2.0,1.0,11.0,19.0,3.0,2.0,10.0,20.0,2.0,2.0,8.0,16.0,1,27,20677.0,2093,MN,27091,121071.0
729,27093,2.0,3.0,15.0,25.0,0.0,2.0,15.0,21.0,0.0,2.0,14.0,20.0,0.0,2.0,15.0,20.0,1.0,2.0,15.0,22.0,1.0,2.0,14.0,21.0,1.0,3.0,14.0,22.0,2.0,3.0,15.0,25.0,1,27,23127.0,2626,MN,27093,174066.0
730,27095,3.0,6.0,10.0,20.0,1.0,5.0,9.0,17.0,1.0,5.0,10.0,17.0,1.0,5.0,9.0,15.0,1.0,5.0,9.0,15.0,1.0,3.0,8.0,12.0,1.0,5.0,8.0,14.0,2.0,7.0,10.0,19.0,1,27,24206.0,1275,MN,27095,163079.0
731,27097,2.0,3.0,8.0,17.0,5.0,5.0,9.0,23.0,3.0,5.0,9.0,20.0,3.0,5.0,10.0,21.0,3.0,5.0,10.0,21.0,3.0,3.0,9.0,18.0,3.0,3.0,9.0,18.0,2.0,3.0,9.0,17.0,1,27,32429.0,2535,MN,27097,171373.0
732,27099,5.0,3.0,12.0,25.0,3.0,2.0,15.0,24.0,1.0,2.0,14.0,22.0,1.0,2.0,13.0,19.0,1.0,2.0,13.0,21.0,2.0,2.0,11.0,19.0,4.0,3.0,11.0,23.0,5.0,3.0,11.0,23.0,1,27,39075.0,2826,MN,27099,123548.0
733,27101,2.0,3.0,10.0,23.0,1.0,2.0,11.0,19.0,1.0,2.0,11.0,19.0,1.0,2.0,9.0,16.0,1.0,2.0,9.0,18.0,1.0,2.0,10.0,20.0,1.0,3.0,9.0,19.0,1.0,3.0,9.0,21.0,1,27,8680.0,1563,MN,27101,116008.0
734,27103,3.0,4.0,7.0,19.0,1.0,3.0,8.0,16.0,1.0,4.0,8.0,18.0,1.0,3.0,8.0,17.0,2.0,3.0,8.0,19.0,2.0,3.0,7.0,17.0,3.0,4.0,7.0,19.0,3.0,4.0,7.0,19.0,1,27,31593.0,1643,MN,27103,191807.0
735,27105,4.0,3.0,6.0,20.0,3.0,2.0,7.0,17.0,2.0,2.0,7.0,16.0,2.0,2.0,7.0,17.0,2.0,2.0,7.0,19.0,3.0,2.0,6.0,19.0,3.0,3.0,6.0,19.0,3.0,3.0,6.0,19.0,1,27,21352.0,2240,MN,27105,127426.0
736,27107,3.0,1.0,4.0,9.0,3.0,1.0,8.0,12.0,3.0,1.0,4.0,8.0,3.0,1.0,4.0,8.0,3.0,1.0,3.0,7.0,3.0,1.0,3.0,8.0,3.0,1.0,3.0,8.0,3.0,1.0,4.0,8.0,1,27,6766.0,1598,MN,27107,95327.0
737,27109,5.0,4.0,13.0,26.0,4.0,3.0,12.0,23.0,3.0,4.0,14.0,26.0,4.0,3.0,13.0,23.0,4.0,3.0,14.0,26.0,4.0,3.0,13.0,24.0,4.0,4.0,12.0,25.0,5.0,4.0,14.0,27.0,1,27,144092.0,4517,MN,27109,241641.0
738,27111,6.0,2.0,11.0,24.0,5.0,2.0,14.0,24.0,5.0,2.0,13.0,24.0,5.0,2.0,11.0,22.0,6.0,2.0,14.0,27.0,5.0,2.0,10.0,23.0,5.0,2.0,9.0,20.0,5.0,2.0,11.0,23.0,1,27,55282.0,5613,MN,27111,184083.0
739,27113,2.0,1.0,3.0,8.0,1.0,1.0,4.0,7.0,1.0,1.0,4.0,7.0,1.0,1.0,4.0,7.0,2.0,1.0,4.0,9.0,2.0,1.0,3.0,8.0,2.0,1.0,3.0,7.0,2.0,1.0,4.0,9.0,1,27,13270.0,1309,MN,27113,143583.0
740,27115,0.0,4.0,6.0,12.0,0.0,5.0,6.0,12.0,0.0,5.0,6.0,12.0,0.0,5.0,7.0,13.0,0.0,5.0,7.0,14.0,0.0,3.0,6.0,11.0,0.0,4.0,6.0,12.0,0.0,5.0,6.0,13.0,0,27,22506.0,1161,MN,27115,163295.0
741,27117,2.0,3.0,6.0,14.0,1.0,2.0,7.0,13.0,1.0,2.0,7.0,13.0,1.0,2.0,6.0,11.0,1.0,2.0,6.0,12.0,1.0,2.0,5.0,12.0,1.0,3.0,4.0,11.0,1.0,3.0,5.0,12.0,1,27,9563.0,1582,MN,27117,98235.0
742,27119,3.0,1.0,8.0,15.0,2.0,3.0,12.0,20.0,2.0,3.0,9.0,17.0,2.0,3.0,8.0,16.0,2.0,3.0,9.0,17.0,2.0,1.0,8.0,15.0,2.0,1.0,7.0,13.0,2.0,1.0,8.0,14.0,1,27,29174.0,3077,MN,27119,152758.0
743,27121,2.0,3.0,13.0,22.0,2.0,2.0,11.0,18.0,2.0,2.0,12.0,19.0,2.0,2.0,12.0,19.0,2.0,2.0,11.0,18.0,2.0,2.0,12.0,19.0,2.0,3.0,12.0,20.0,3.0,3.0,12.0,22.0,1,27,10955.0,1465,MN,27121,176220.0
744,27123,5.0,4.0,11.0,22.0,5.0,4.0,15.0,28.0,3.0,4.0,12.0,23.0,3.0,4.0,10.0,19.0,4.0,4.0,16.0,27.0,4.0,2.0,13.0,21.0,4.0,6.0,13.0,26.0,5.0,5.0,9.0,22.0,1,27,508601.0,8385,MN,27123,252295.0
745,27125,2.0,1.0,2.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,6.0,1,27,3817.0,819,MN,27125,115577.0
746,27127,2.0,3.0,9.0,18.0,0.0,2.0,10.0,15.0,0.0,2.0,9.0,14.0,0.0,2.0,9.0,13.0,0.0,2.0,10.0,15.0,1.0,2.0,9.0,16.0,2.0,3.0,9.0,18.0,2.0,3.0,9.0,18.0,1,27,16059.0,2763,MN,27127,104914.0
747,27129,2.0,2.0,15.0,27.0,0.0,1.0,16.0,22.0,0.0,2.0,15.0,23.0,0.0,1.0,15.0,22.0,0.0,1.0,17.0,26.0,0.0,1.0,15.0,24.0,0.0,2.0,15.0,25.0,1.0,2.0,15.0,26.0,1,27,15730.0,2808,MN,27129,107822.0
748,27131,5.0,3.0,11.0,22.0,3.0,2.0,15.0,24.0,2.0,2.0,15.0,22.0,2.0,2.0,13.0,19.0,2.0,2.0,14.0,21.0,4.0,2.0,13.0,22.0,4.0,3.0,12.0,22.0,5.0,3.0,12.0,23.0,1,27,64142.0,2330,MN,27131,221137.0
749,27133,2.0,3.0,5.0,15.0,1.0,2.0,6.0,13.0,1.0,2.0,7.0,14.0,1.0,2.0,4.0,11.0,1.0,2.0,5.0,13.0,1.0,2.0,5.0,13.0,1.0,3.0,4.0,13.0,1.0,3.0,4.0,13.0,1,27,9685.0,1320,MN,27133,143906.0
750,27135,2.0,1.0,4.0,8.0,2.0,1.0,5.0,9.0,1.0,1.0,4.0,7.0,1.0,1.0,3.0,6.0,2.0,1.0,3.0,8.0,2.0,1.0,3.0,8.0,2.0,1.0,3.0,7.0,2.0,1.0,5.0,10.0,1,27,14460.0,1425,MN,27135,127641.0
751,27137,4.0,5.0,17.0,29.0,0.0,7.0,17.0,28.0,2.0,7.0,13.0,27.0,3.0,7.0,14.0,27.0,4.0,7.0,17.0,32.0,4.0,4.0,18.0,29.0,3.0,5.0,15.0,26.0,3.0,5.0,16.0,27.0,1,27,183725.0,6497,MN,27137,167581.0
752,27139,5.0,4.0,15.0,27.0,7.0,3.0,18.0,32.0,6.0,3.0,19.0,32.0,5.0,3.0,15.0,25.0,5.0,3.0,19.0,30.0,5.0,3.0,18.0,28.0,5.0,5.0,16.0,28.0,5.0,5.0,14.0,26.0,1,27,129436.0,2447,MN,27139,320090.0
753,27141,2.0,5.0,10.0,19.0,2.0,6.0,8.0,19.0,1.0,6.0,8.0,17.0,1.0,6.0,8.0,17.0,2.0,6.0,8.0,17.0,2.0,3.0,8.0,14.0,2.0,5.0,8.0,17.0,1.0,6.0,9.0,18.0,1,27,87241.0,1965,MN,27141,267469.0
754,27143,2.0,2.0,7.0,17.0,0.0,1.0,8.0,13.0,0.0,1.0,8.0,14.0,1.0,1.0,7.0,14.0,1.0,1.0,8.0,16.0,1.0,1.0,7.0,15.0,1.0,2.0,7.0,16.0,1.0,2.0,7.0,16.0,1,27,15126.0,1595,MN,27143,153816.0
755,27145,6.0,7.0,18.0,36.0,7.0,7.0,22.0,40.0,5.0,7.0,19.0,34.0,5.0,7.0,19.0,34.0,7.0,7.0,21.0,39.0,7.0,5.0,20.0,36.0,7.0,6.0,18.0,36.0,6.0,7.0,19.0,37.0,1,27,146493.0,6419,MN,27145,191803.0
756,27147,4.0,6.0,8.0,20.0,2.0,4.0,13.0,21.0,2.0,6.0,11.0,21.0,2.0,4.0,10.0,17.0,3.0,4.0,10.0,19.0,3.0,4.0,9.0,18.0,3.0,5.0,9.0,19.0,4.0,6.0,8.0,20.0,1,27,36576.0,1669,MN,27147,166203.0
757,27149,2.0,2.0,5.0,13.0,2.0,1.0,8.0,13.0,2.0,1.0,5.0,11.0,2.0,1.0,6.0,12.0,2.0,1.0,5.0,12.0,2.0,1.0,5.0,12.0,2.0,2.0,5.0,13.0,2.0,2.0,5.0,12.0,1,27,9726.0,1114,MN,27149,162433.0
758,27151,1.0,3.0,7.0,16.0,1.0,2.0,5.0,11.0,1.0,2.0,6.0,14.0,1.0,2.0,5.0,13.0,1.0,2.0,5.0,14.0,1.0,2.0,5.0,14.0,1.0,3.0,4.0,14.0,1.0,3.0,4.0,14.0,1,27,9783.0,2168,MN,27151,109976.0
759,27153,5.0,3.0,7.0,18.0,6.0,2.0,11.0,20.0,5.0,2.0,10.0,18.0,5.0,2.0,10.0,18.0,5.0,2.0,9.0,17.0,5.0,2.0,8.0,16.0,5.0,3.0,7.0,16.0,5.0,3.0,7.0,17.0,1,27,23307.0,2118,MN,27153,151877.0
760,27155,4.0,2.0,8.0,17.0,3.0,1.0,5.0,12.0,3.0,1.0,4.0,11.0,3.0,1.0,6.0,13.0,4.0,1.0,6.0,14.0,4.0,1.0,6.0,14.0,4.0,2.0,6.0,15.0,4.0,2.0,6.0,15.0,1,27,2601.0,508,MN,27155,85956.0
761,27157,2.0,3.0,8.0,16.0,1.0,4.0,5.0,12.0,1.0,4.0,8.0,16.0,1.0,4.0,9.0,15.0,1.0,4.0,9.0,17.0,2.0,2.0,8.0,14.0,2.0,3.0,8.0,16.0,2.0,3.0,8.0,15.0,1,27,21474.0,2207,MN,27157,179754.0
762,27159,4.0,2.0,5.0,12.0,2.0,2.0,7.0,11.0,2.0,2.0,7.0,11.0,3.0,2.0,7.0,13.0,4.0,2.0,7.0,14.0,4.0,2.0,6.0,13.0,4.0,2.0,6.0,13.0,4.0,2.0,6.0,13.0,1,27,11824.0,1230,MN,27159,128072.0
763,27161,3.0,3.0,10.0,18.0,3.0,2.0,8.0,16.0,3.0,2.0,9.0,16.0,2.0,2.0,10.0,15.0,2.0,2.0,11.0,17.0,2.0,2.0,10.0,16.0,2.0,3.0,10.0,17.0,3.0,3.0,10.0,18.0,1,27,19136.0,1496,MN,27161,159201.0
764,27163,2.0,4.0,10.0,20.0,3.0,5.0,14.0,25.0,1.0,5.0,12.0,21.0,1.0,5.0,10.0,18.0,2.0,5.0,12.0,21.0,2.0,3.0,12.0,20.0,2.0,5.0,11.0,22.0,2.0,4.0,9.0,19.0,1,27,236315.0,4572,MN,27163,315068.0
765,27165,1.0,3.0,10.0,21.0,1.0,2.0,9.0,18.0,1.0,2.0,11.0,20.0,1.0,2.0,9.0,17.0,1.0,2.0,10.0,19.0,1.0,2.0,10.0,19.0,1.0,3.0,9.0,20.0,1.0,3.0,9.0,20.0,1,27,11211.0,1453,MN,27165,101790.0
766,27167,5.0,1.0,5.0,14.0,3.0,3.0,9.0,19.0,3.0,3.0,7.0,15.0,3.0,3.0,7.0,15.0,4.0,3.0,9.0,18.0,4.0,1.0,5.0,12.0,5.0,1.0,5.0,13.0,4.0,1.0,5.0,12.0,1,27,6418.0,1434,MN,27167,123225.0
767,27169,2.0,5.0,6.0,16.0,2.0,3.0,10.0,18.0,2.0,3.0,7.0,16.0,2.0,3.0,7.0,14.0,2.0,3.0,7.0,16.0,2.0,3.0,6.0,14.0,2.0,4.0,6.0,16.0,2.0,5.0,6.0,16.0,1,27,51401.0,2944,MN,27169,170619.0
768,27171,4.0,5.0,15.0,27.0,2.0,6.0,14.0,26.0,3.0,6.0,13.0,26.0,3.0,6.0,12.0,24.0,4.0,6.0,12.0,26.0,5.0,5.0,12.0,26.0,5.0,6.0,11.0,26.0,4.0,5.0,14.0,26.0,1,27,123618.0,3528,MN,27171,249893.0
769,27173,3.0,4.0,11.0,24.0,0.0,2.0,11.0,17.0,0.0,2.0,11.0,17.0,1.0,2.0,10.0,17.0,1.0,2.0,11.0,18.0,1.0,2.0,10.0,18.0,0.0,3.0,10.0,18.0,3.0,4.0,11.0,23.0,1,27,10438.0,1956,MN,27173,106745.0
770,49001,1.0,1.0,6.0,9.0,1.0,1.0,5.0,8.0,1.0,1.0,6.0,9.0,1.0,1.0,5.0,8.0,0.0,1.0,5.0,7.0,1.0,1.0,6.0,9.0,0.0,1.0,6.0,8.0,1.0,1.0,6.0,9.0,1,49,6581.0,1406,UT,49001,161460.0
771,49003,4.0,1.0,10.0,19.0,4.0,1.0,10.0,20.0,4.0,1.0,10.0,19.0,4.0,1.0,9.0,18.0,4.0,1.0,8.0,17.0,4.0,1.0,9.0,18.0,4.0,1.0,9.0,18.0,5.0,1.0,11.0,21.0,1,49,47565.0,1394,UT,49003,196865.0
772,49005,5.0,2.0,8.0,18.0,1.0,1.0,7.0,12.0,1.0,1.0,6.0,10.0,1.0,1.0,7.0,11.0,2.0,2.0,7.0,13.0,2.0,2.0,9.0,16.0,2.0,2.0,9.0,15.0,4.0,2.0,11.0,20.0,1,49,110856.0,2151,UT,49005,238659.0
773,49007,1.0,2.0,3.0,9.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,6.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,7.0,1.0,2.0,3.0,9.0,1,49,21398.0,1789,UT,49007,142387.0
774,49009,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0,49,979.0,205,UT,49009,222405.0
775,49011,5.0,2.0,9.0,20.0,5.0,2.0,9.0,18.0,4.0,2.0,9.0,17.0,4.0,2.0,8.0,16.0,4.0,2.0,7.0,15.0,3.0,1.0,8.0,14.0,4.0,2.0,8.0,16.0,5.0,2.0,9.0,19.0,1,49,304002.0,4415,UT,49011,320787.0
776,49013,1.0,0.0,4.0,7.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,5.0,1,49,18262.0,1465,UT,49013,195221.0
777,49015,1.0,2.0,2.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,6.0,1.0,1.0,3.0,6.0,1.0,2.0,3.0,8.0,1,49,10890.0,1119,UT,49015,149293.0
778,49017,2.0,0.0,3.0,6.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,1.0,0.0,4.0,6.0,1,49,5068.0,2038,UT,49017,182287.0
779,49019,1.0,1.0,4.0,8.0,0.0,1.0,3.0,5.0,0.0,1.0,3.0,5.0,0.0,1.0,3.0,5.0,0.0,1.0,2.0,4.0,0.0,1.0,3.0,5.0,0.0,1.0,4.0,6.0,1.0,1.0,4.0,8.0,1,49,8774.0,399,UT,49019,253097.0
780,49021,3.0,3.0,6.0,17.0,2.0,2.0,7.0,15.0,3.0,2.0,6.0,15.0,3.0,2.0,6.0,15.0,3.0,2.0,5.0,14.0,3.0,2.0,6.0,15.0,4.0,2.0,6.0,16.0,4.0,3.0,6.0,17.0,1,49,45838.0,3660,UT,49021,200702.0
781,49023,0.0,1.0,6.0,10.0,1.0,1.0,8.0,12.0,1.0,1.0,7.0,11.0,1.0,1.0,7.0,11.0,1.0,1.0,7.0,11.0,0.0,1.0,6.0,9.0,0.0,1.0,6.0,10.0,0.0,1.0,7.0,10.0,0,49,8748.0,417,UT,49023,198747.0
782,49025,1.0,1.0,3.0,7.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,5.0,1.0,1.0,3.0,6.0,1,49,6296.0,967,UT,49025,208484.0
783,49027,2.0,2.0,5.0,13.0,2.0,1.0,7.0,13.0,2.0,1.0,7.0,13.0,2.0,1.0,7.0,14.0,2.0,1.0,7.0,13.0,1.0,1.0,4.0,9.0,1.0,1.0,4.0,9.0,3.0,2.0,6.0,14.0,1,49,9152.0,562,UT,49027,164748.0
784,49029,2.0,1.0,4.0,9.0,0.0,0.0,4.0,7.0,0.0,0.0,4.0,6.0,1.0,0.0,4.0,7.0,3.0,1.0,3.0,9.0,3.0,1.0,4.0,10.0,3.0,2.0,4.0,11.0,3.0,2.0,4.0,12.0,1,49,9132.0,223,UT,49029,352775.0
785,49031,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0,49,1556.0,744,UT,49031,157624.0
786,49033,2.0,1.0,4.0,9.0,1.0,0.0,2.0,5.0,1.0,0.0,3.0,6.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,4.0,1,49,2034.0,431,UT,49033,175819.0
787,49035,5.0,1.0,12.0,26.0,5.0,2.0,11.0,22.0,4.0,2.0,9.0,18.0,4.0,1.0,8.0,16.0,4.0,1.0,8.0,17.0,5.0,1.0,11.0,19.0,6.0,1.0,12.0,24.0,6.0,1.0,12.0,24.0,1,49,1026960.0,12899,UT,49035,339715.0
788,49037,1.0,1.0,3.0,7.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,6.0,0.0,1.0,4.0,7.0,1.0,1.0,4.0,8.0,1,49,12659.0,2600,UT,49037,149731.0
