HocoNum,HighSpeed,population,state
210069,1,2130,KY
220078,0,1379,KY
240008,0,11569,KY
240063,0,198,KY
260025,0,25005,KY
260063,0,18,KY
290009,0,30783,KY
300023,0,10938,KY
300082,0,14179,KY
300088,0,4,KY
300146,0,6126,KY
320082,0,10479,KY
320121,0,12195,KY
330048,0,710,KY
130039,0,42570,LA
130077,0,3676013,LA
130127,0,353,LA
130183,1,4344,LA
130228,0,183086,LA
130235,0,585522,LA
130254,0,2,LA
130317,1,507848,LA
130331,0,225717,LA
130360,1,1923872,LA
130362,0,17793,LA
130398,0,6085,LA
130432,0,21801,LA
130432,1,123170,LA
130497,0,15149,LA
130553,0,212046,LA
130587,0,776381,LA
130627,0,212,LA
130685,0,68301,LA
130939,1,4770,LA
131103,0,87621,LA
131226,0,45125,LA
131251,0,13527,LA
131269,0,85069,LA
131269,1,490997,LA
131306,0,86949,LA
